filepaths,labels,data set,feature_vector,x,y
train/Chinese Crested/118.jpg,Chinese Crested,train,"[ 0.21195048 -0.17372009  0.00323853 ...  0.39618564  0.27018845
  0.40370607]",-1.0131994,42.30835
train/Chinese Crested/109.jpg,Chinese Crested,train,"[-0.1930364  -0.18575242 -0.02306047 ... -0.09923436 -0.19288273
  0.06506882]",41.93989,7.531596
train/Chinese Crested/074.jpg,Chinese Crested,train,"[-0.14783671 -0.18034118  0.1361481  ...  0.14020959 -0.10400456
  0.63592523]",-1.8236657,40.42757
train/Chinese Crested/086.jpg,Chinese Crested,train,"[ 0.10693508 -0.1414734  -0.05623845 ...  0.0382019  -0.19659567
  0.02222862]",0.6182922,39.281124
train/Chinese Crested/046.jpg,Chinese Crested,train,"[-0.12140747 -0.14845219 -0.09442341 ... -0.09186764  0.00418553
  0.2860852 ]",-2.948259,40.08656
train/Chinese Crested/077.jpg,Chinese Crested,train,"[-0.04033184 -0.1400887  -0.03421282 ...  0.15685658 -0.0621844
  0.65829456]",-1.63622,40.650852
train/Chinese Crested/069.jpg,Chinese Crested,train,"[-0.13916005 -0.06870086 -0.10132078 ...  0.15556675 -0.1469168
  0.6522675 ]",0.32860047,38.73219
train/Chinese Crested/032.jpg,Chinese Crested,train,"[-0.15088105 -0.12571517 -0.16875415 ... -0.00606637  0.09856819
  0.27392554]",-2.2018137,39.67585
train/Chinese Crested/043.jpg,Chinese Crested,train,"[-0.0761898  -0.13048503 -0.15774456 ...  0.06989037 -0.03561979
  0.31887046]",-1.8323153,40.37462
train/Chinese Crested/028.jpg,Chinese Crested,train,"[-0.00972284 -0.14601335 -0.10445542 ... -0.08070908 -0.16299742
  0.16670921]",0.51577777,39.303368
train/Chinese Crested/020.jpg,Chinese Crested,train,"[-0.02797251  0.13400708  0.11458093 ...  0.11213095 -0.09486221
  0.14306898]",-0.83232015,41.446266
train/Chinese Crested/087.jpg,Chinese Crested,train,"[ 0.06465401 -0.1341148  -0.09319773 ...  0.03483088  0.21422642
  0.40858692]",-1.0710107,41.504177
train/Chinese Crested/057.jpg,Chinese Crested,train,"[-0.09702119 -0.17327009  0.03596604 ...  0.01413685  0.05252354
  1.3747314 ]",-3.240985,41.944637
train/Chinese Crested/110.jpg,Chinese Crested,train,"[-0.09368444 -0.1393351   0.17866467 ... -0.08399238 -0.07333402
  0.85003406]",-3.416105,41.9069
train/Chinese Crested/005.jpg,Chinese Crested,train,"[-0.17614987 -0.14391132 -0.03569316 ... -0.02692192  0.21793054
  0.7460943 ]",-2.0269246,42.1547
train/Chinese Crested/112.jpg,Chinese Crested,train,"[-0.12669092 -0.15846747  0.2738926  ... -0.01072729  0.2499879
  0.21324122]",-1.5086204,42.060574
train/Chinese Crested/037.jpg,Chinese Crested,train,"[-0.07289024 -0.07669362 -0.14638916 ...  0.25027984  0.01134937
 -0.08231771]",40.68449,12.89907
train/Chinese Crested/105.jpg,Chinese Crested,train,"[-0.18749525 -0.15905394 -0.15281966 ...  0.0772884  -0.10999124
  0.7533652 ]",-1.9861196,39.835506
valid/Chinese Crested/09.jpg,Chinese Crested,valid,"[-0.13160707 -0.13448146 -0.13265808 ...  0.12012799 -0.07783136
  0.2611104 ]",-1.2897164,39.64721
train/Chinese Crested/017.jpg,Chinese Crested,train,"[ 0.00818685 -0.05116249  0.15376738 ...  0.16644175 -0.18808082
  0.14084698]",0.43313894,38.853745
train/Chinese Crested/019.jpg,Chinese Crested,train,"[ 0.25704062 -0.1497044  -0.01172104 ...  0.05813603 -0.20898105
  0.15660858]",-0.6299419,39.7758
train/Chow/056.jpg,Chow,train,"[-0.12049456 -0.00937982 -0.12137289 ... -0.11850895 -0.1179601
 -0.05450383]",-6.182754,13.599926
train/Chow/041.jpg,Chow,train,"[-0.04775594 -0.09274523 -0.05092198 ... -0.06558054 -0.17132959
 -0.04959911]",-5.1204367,13.500332
train/Chow/020.jpg,Chow,train,"[-0.07149374 -0.08572754 -0.09847738 ... -0.10447676 -0.14237505
 -0.05697565]",-6.8105226,12.532609
train/Chow/032.jpg,Chow,train,"[-0.09697187 -0.11770261 -0.10074764 ... -0.10712167 -0.12699729
 -0.04488959]",-6.09917,13.783985
test/Chow/06.jpg,Chow,test,"[-0.04845845 -0.11774338 -0.08983553 ... -0.05192715 -0.15039153
 -0.056571  ]",-6.458419,13.092214
train/Chow/057.jpg,Chow,train,"[-0.07165156  0.02339044 -0.10945673 ... -0.05171387 -0.11829873
 -0.06911861]",-5.737784,13.163281
train/Chow/070.jpg,Chow,train,"[-0.10226034 -0.13668796 -0.12151322 ... -0.10695689 -0.14906488
 -0.0537467 ]",-5.489782,13.641365
train/Chow/106.jpg,Chow,train,"[-0.04359918  0.35812387 -0.1072955  ... -0.06524213 -0.09878304
 -0.02518666]",-5.7984414,12.936335
train/Chow/082.jpg,Chow,train,"[-0.05034423  0.03138764 -0.08485796 ... -0.03798693 -0.09944304
 -0.02489577]",-6.1597695,12.8199835
train/Chow/027.jpg,Chow,train,"[-0.02973465  0.04862924 -0.10509589 ... -0.07424688 -0.1574622
 -0.0222942 ]",-5.4866505,13.770715
train/Chow/096.jpg,Chow,train,"[-0.06460498 -0.04244749 -0.1180647  ... -0.07508726 -0.11840032
 -0.05237612]",-6.3010626,13.287332
train/Chow/028.jpg,Chow,train,"[-0.04614517  0.02588211 -0.09635837 ... -0.04062101 -0.13081843
 -0.04688768]",-6.8274612,12.432102
train/Chow/065.jpg,Chow,train,"[-0.16895121 -0.11736    -0.0857579  ... -0.07342324 -0.08655035
 -0.12766226]",-6.8307714,11.89055
train/Chow/005.jpg,Chow,train,"[-0.04190911 -0.09381236 -0.09491488 ... -0.05071006 -0.19017102
 -0.01283843]",-5.2239256,13.312153
train/Chow/098.jpg,Chow,train,"[ 0.07899617 -0.09815182 -0.04821465 ... -0.082087   -0.05664061
 -0.07931868]",-5.0522366,12.154962
train/Chow/101.jpg,Chow,train,"[-0.04422861  0.02161435 -0.04134251 ... -0.01997601 -0.10419314
 -0.05877089]",-4.815355,13.300911
train/Chow/037.jpg,Chow,train,"[-0.05533952 -0.05561948 -0.12717684 ... -0.07984374 -0.15817343
 -0.04050988]",-6.433629,13.341345
train/Chow/081.jpg,Chow,train,"[-0.08515988  0.04074936 -0.12045078 ... -0.05084304 -0.15699723
 -0.04840684]",-6.2306376,12.808695
train/Chow/094.jpg,Chow,train,"[-0.10534922  0.09322301 -0.08097434 ... -0.06025026 -0.19343224
 -0.07997239]",-6.844594,12.18922
train/Chow/085.jpg,Chow,train,"[-0.08337019  0.19220476 -0.10087705 ... -0.04496787 -0.16700782
 -0.04030977]",-5.8360586,12.871655
train/Chow/019.jpg,Chow,train,"[-0.11780126 -0.16053562 -0.14584619 ... -0.1207618  -0.17211181
 -0.06706315]",-6.7694974,13.019104
train/Chow/011.jpg,Chow,train,"[-0.08228588  0.01154576 -0.0834234  ... -0.02924908 -0.13757972
 -0.07552513]",-5.8544316,12.4815855
valid/Chow/01.jpg,Chow,valid,"[-0.07015236 -0.0555113  -0.10803101 ... -0.08413374 -0.13356873
 -0.03127655]",-5.9468827,13.353916
train/Chow/012.jpg,Chow,train,"[-0.09421451  0.02293475 -0.15311554 ... -0.05680525 -0.07563296
 -0.07140528]",-6.966648,13.37975
valid/Chow/07.jpg,Chow,valid,"[-0.02642831  0.30257747 -0.09715981 ... -0.08435462 -0.10761088
 -0.08430595]",-5.427239,12.225302
train/Chow/046.jpg,Chow,train,"[-0.07467779  0.11377764 -0.11616084 ... -0.09184948 -0.13259915
 -0.07026038]",-6.130164,12.057178
train/Chow/071.jpg,Chow,train,"[-0.08184011 -0.06637115  0.00556161 ... -0.08201983 -0.08708609
 -0.08181462]",-6.5429845,13.133558
train/Chow/079.jpg,Chow,train,"[-0.07101896  0.04864963 -0.06716657 ... -0.09665284 -0.15251398
 -0.06475314]",-6.844261,12.481188
train/Clumber/069.jpg,Clumber,train,"[-0.09783162 -0.05928428 -0.16586532 ... -0.00321148  0.4502009
  0.25528643]",30.252842,-17.655766
train/Clumber/109.jpg,Clumber,train,"[-0.0433889   0.04340896 -0.1497708  ... -0.0088423   0.3689364
  0.10342745]",30.346607,-17.463003
train/Clumber/032.jpg,Clumber,train,"[-0.08922537  0.49363923 -0.1616396  ...  0.00589625  0.40601504
  0.28878725]",30.687595,-18.99567
train/Clumber/052.jpg,Clumber,train,"[-0.07079839 -0.01032284 -0.14554189 ...  0.01698291  0.36918554
  0.19621101]",31.443518,-17.684813
train/Clumber/096.jpg,Clumber,train,"[-0.07230966  0.0928129  -0.07448224 ...  0.00835595  0.4337307
  0.3358645 ]",30.043427,-17.463093
valid/Clumber/07.jpg,Clumber,valid,"[-0.05261144  0.31834185 -0.13114794 ... -0.01843634  0.6482409
  0.18454976]",30.257475,-18.837336
train/Clumber/083.jpg,Clumber,train,"[-0.16183946 -0.106584   -0.20723844 ... -0.10669966  0.357739
  0.17640588]",34.66523,3.4456449
train/Clumber/115.jpg,Clumber,train,"[-0.06624302  0.26289037 -0.11644509 ...  0.03403033  0.5318309
 -0.01838742]",30.653269,-18.732319
valid/Clumber/04.jpg,Clumber,valid,"[-0.08229844  0.3400054  -0.15017274 ...  0.01710493  0.8338017
  0.10061781]",30.39401,-18.78992
train/Clumber/013.jpg,Clumber,train,"[-0.06343201  0.06975836 -0.13207367 ...  0.02328824  0.42239678
  0.14088908]",30.653467,-18.067802
train/Clumber/028.jpg,Clumber,train,"[-0.06461219  0.49981523 -0.1091032  ...  0.04932375  0.6827196
  0.10960007]",30.466024,-19.097887
train/Clumber/046.jpg,Clumber,train,"[-0.07479654  0.11761616 -0.16917168 ... -0.00633088  0.4539898
  0.00603391]",31.163067,-18.626314
train/Clumber/020.jpg,Clumber,train,"[-0.13225412  0.2669469  -0.16388589 ... -0.0040667   0.585581
 -0.03356247]",31.163202,-18.671043
train/Clumber/106.jpg,Clumber,train,"[-0.06392826 -0.0520591  -0.11959547 ...  0.01916374  0.4568951
  0.3571082 ]",31.185404,-18.041254
train/Clumber/112.jpg,Clumber,train,"[-0.064689   -0.11276015 -0.1253875  ...  0.04978185  0.3016645
  0.27827075]",31.418741,-17.569471
valid/Clumber/09.jpg,Clumber,valid,"[-0.0972444   0.23262869 -0.12817697 ...  0.034893    0.69891036
  0.27503327]",30.184078,-18.672949
train/Clumber/027.jpg,Clumber,train,"[-0.06162963  0.13355796 -0.15189694 ... -0.01918808  0.1920991
  0.2783987 ]",31.379595,-17.681581
valid/Clumber/06.jpg,Clumber,valid,"[-0.09819246  0.07881891 -0.14110279 ... -0.02099705  0.81167597
  0.46176907]",30.214447,-18.549204
train/Clumber/012.jpg,Clumber,train,"[-0.08760751  0.5626337  -0.1617741  ...  0.02163799  0.3156769
  0.14697066]",30.721476,-19.027287
train/Clumber/121.jpg,Clumber,train,"[-0.09609485 -0.0772594  -0.1764397  ...  0.0039908   0.16737823
  0.40982977]",31.499062,-17.706945
train/Clumber/068.jpg,Clumber,train,"[-0.04931289  0.06482068 -0.16992727 ... -0.03261494  0.34280136
  0.2437536 ]",31.247622,-17.551298
train/Clumber/095.jpg,Clumber,train,"[-0.06908158  0.03157388 -0.16202755 ...  0.01130833  0.4800126
  0.52102   ]",30.605183,-17.649765
train/Clumber/120.jpg,Clumber,train,"[-0.10780436 -0.04111106 -0.16365327 ... -0.01492224  0.61185485
  0.25705755]",30.25209,-17.829927
train/Clumber/110.jpg,Clumber,train,"[-0.09754612 -0.00545182 -0.14342876 ... -0.00898029  0.29465955
  0.2896445 ]",31.246761,-18.030111
train/Clumber/067.jpg,Clumber,train,"[-0.07843143 -0.02164442 -0.12919372 ...  0.00958281  0.548714
  0.16910005]",30.758017,-18.182617
train/Clumber/005.jpg,Clumber,train,"[-0.09310676  0.43004486 -0.11872169 ...  0.01414218  0.5492481
  0.00979822]",30.477888,-18.831406
train/Clumber/061.jpg,Clumber,train,"[-0.09069719 -0.10234677 -0.12555635 ... -0.03153823  0.68810713
  0.24673696]",29.665653,-17.228437
train/Clumber/043.jpg,Clumber,train,"[-0.06472978  0.21204413 -0.13573574 ...  0.02040612  0.34589204
  0.13513094]",30.860588,-18.34023
train/Cockapoo/074.jpg,Cockapoo,train,"[-0.15537111 -0.16956231 -0.11180668 ... -0.06174535  0.06356559
 -0.12375551]",37.334362,8.500568
train/Cockapoo/019.jpg,Cockapoo,train,"[ 0.19375329 -0.06250672 -0.09039778 ...  0.00920272 -0.06497577
 -0.12335221]",37.680397,5.695388
train/Cockapoo/118.jpg,Cockapoo,train,"[ 0.02517476 -0.10717116  0.14993842 ...  0.2618412   0.03194964
 -0.09682685]",37.95165,5.4027505
train/Cockapoo/079.jpg,Cockapoo,train,"[-0.16159743 -0.0748371   0.08401904 ...  0.26156664  0.17938767
 -0.13337237]",38.548004,4.653894
train/Cockapoo/077.jpg,Cockapoo,train,"[-0.13537048 -0.1329845   0.0140549  ...  0.36649686 -0.00994621
 -0.08889891]",39.613163,6.3376555
train/Cockapoo/032.jpg,Cockapoo,train,"[-0.10951483 -0.10965559 -0.16519986 ...  0.11339488  0.02945166
 -0.12590782]",38.412617,7.1264715
train/Cockapoo/065.jpg,Cockapoo,train,"[-0.14120588 -0.08074316 -0.18726565 ... -0.03324224  0.44456843
 -0.09686909]",35.81106,8.706976
valid/Cockapoo/02.jpg,Cockapoo,valid,"[-0.16599172 -0.08404808  0.17983    ...  0.2439202  -0.02424004
 -0.06008983]",40.23484,4.9573045
train/Cockapoo/069.jpg,Cockapoo,train,"[-0.14798021 -0.04485054 -0.01514831 ...  0.09774328  0.27945986
  0.04603465]",38.847916,8.671036
train/Cockapoo/083.jpg,Cockapoo,train,"[-0.18709484 -0.1479561   0.2377398  ...  0.21486956  0.03163364
 -0.09803011]",40.640503,-4.7879543
train/Cockapoo/110.jpg,Cockapoo,train,"[-0.18376337 -0.15486386 -0.08359092 ... -0.02104588  0.0789046
 -0.08299366]",40.368286,7.060153
train/Cockapoo/013.jpg,Cockapoo,train,"[-0.19234267 -0.10417672 -0.07240809 ...  0.0737299   0.03355917
 -0.10526237]",40.709,3.3986642
train/Cockapoo/037.jpg,Cockapoo,train,"[-0.11996857  0.06212948 -0.01256667 ...  0.21087235  0.01993939
 -0.10890769]",39.9538,5.8242974
train/Cockapoo/010.jpg,Cockapoo,train,"[-0.16409779 -0.17585017 -0.201341   ... -0.06893446  0.30468848
 -0.0873751 ]",37.14231,8.766195
train/Cockapoo/020.jpg,Cockapoo,train,"[ 0.09627068 -0.03736221 -0.10386381 ...  0.27767998 -0.07797655
 -0.0910216 ]",39.29818,6.1034946
train/Cockapoo/057.jpg,Cockapoo,train,"[ 0.39183182 -0.04226411 -0.10484582 ...  0.3737827  -0.20461765
 -0.1151567 ]",37.822716,17.051935
test/Cockapoo/08.jpg,Cockapoo,test,"[ 0.02511018  0.01276727  0.08835889 ...  0.44729468  0.3918287
 -0.07390273]",37.43961,5.056152
train/Cockapoo/070.jpg,Cockapoo,train,"[ 0.29935506  0.03568213  0.01616021 ...  0.04948619 -0.01916011
 -0.08521707]",38.940063,6.252235
train/Cockapoo/056.jpg,Cockapoo,train,"[ 0.11170645 -0.11866942 -0.163933   ...  0.08922848  0.00740779
 -0.10710556]",38.142952,6.875769
test/Cockapoo/03.jpg,Cockapoo,test,"[ 0.49789646 -0.10622317 -0.14425229 ... -0.06781357  0.10986678
 -0.09717946]",38.835663,8.682285
train/Cockapoo/030.jpg,Cockapoo,train,"[-0.17504524 -0.16840199 -0.14832228 ... -0.09828944  0.06379949
 -0.11217034]",37.130726,8.668144
train/Cockapoo/124.jpg,Cockapoo,train,"[-0.0944616  -0.09747668 -0.06746767 ...  0.13407615  0.10619146
 -0.10367291]",39.092033,7.251318
train/Cockapoo/027.jpg,Cockapoo,train,"[-0.0599819  -0.03866347 -0.06518067 ...  0.27413294  0.11296598
 -0.08894508]",39.633987,6.075289
train/Cockapoo/128.jpg,Cockapoo,train,"[-0.19313894 -0.1803523  -0.06728492 ... -0.06335638  0.00097655
 -0.14782858]",36.44076,8.976714
train/Cockapoo/129.jpg,Cockapoo,train,"[-0.08325353 -0.03769321 -0.11705682 ...  0.13212669 -0.21274367
 -0.11089198]",10.532906,30.022058
valid/Cockapoo/06.jpg,Cockapoo,valid,"[-0.14707336 -0.03118861 -0.09206442 ... -0.05083121 -0.14792837
 -0.12729335]",37.56948,7.0815306
train/Cockapoo/111.jpg,Cockapoo,train,"[ 0.02917824 -0.1457749  -0.03548736 ... -0.07980033  0.03382649
 -0.10898513]",38.703163,7.2811894
train/Cockapoo/102.jpg,Cockapoo,train,"[-0.12258258 -0.19398408 -0.1491014  ... -0.05566762  0.17252314
 -0.09231684]",36.971508,8.643734
train/Cocker/074.jpg,Cocker,train,"[-0.18916163  0.02742534 -0.21215591 ... -0.1768013   0.13065077
  0.07495943]",36.864624,-14.629863
train/Cocker/019.jpg,Cocker,train,"[-0.15375909 -0.05077757 -0.17592743 ... -0.12121301 -0.0202451
 -0.10668157]",38.86519,-14.800229
train/Cocker/119.jpg,Cocker,train,"[-0.19204462 -0.11517492 -0.16791226 ... -0.07115843  0.04684756
  0.07689881]",38.094444,-14.749873
train/Cocker/079.jpg,Cocker,train,"[-0.20807461 -0.14569719 -0.16910267 ... -0.1180204   0.3507762
  0.24391785]",36.682068,-13.539797
train/Cocker/077.jpg,Cocker,train,"[-0.17106931  0.28180084 -0.18110895 ... -0.12063091  0.11926913
 -0.10976249]",38.242916,-14.59342
train/Cocker/032.jpg,Cocker,train,"[-0.1712777   0.04238417 -0.18657617 ... -0.02727834  0.00884299
  0.34517622]",40.181908,-11.793599
train/Cocker/065.jpg,Cocker,train,"[-0.11918066  0.22025563 -0.03197328 ... -0.14226837  0.23789339
 -0.15181923]",37.221313,-15.758474
valid/Cocker/02.jpg,Cocker,valid,"[-0.1421054  -0.0585193  -0.12191265 ... -0.05556409  0.16051568
  0.13715768]",37.752663,-12.273233
train/Cocker/069.jpg,Cocker,train,"[-0.14339596 -0.18960603 -0.12522432 ...  0.0249924   0.08790487
 -0.08863468]",38.47871,-9.828023
train/Cocker/083.jpg,Cocker,train,"[-0.15568268 -0.15980992 -0.17264687 ... -0.05324172 -0.01061547
 -0.09969487]",36.85252,-13.936709
train/Cocker/111.jpg,Cocker,train,"[-0.18132585 -0.17684154 -0.22332357 ... -0.12326664 -0.05759149
 -0.07953081]",36.370884,-14.192363
train/Cocker/013.jpg,Cocker,train,"[ 0.39351374 -0.1621008  -0.17338118 ... -0.02702265 -0.15242016
 -0.09832092]",42.909,-19.53738
train/Cocker/037.jpg,Cocker,train,"[-0.16578269 -0.1085515  -0.16519132 ...  0.00507528  0.2439588
 -0.13196516]",17.082764,-28.053764
train/Cocker/010.jpg,Cocker,train,"[-0.15287408  0.08282863 -0.10004773 ... -0.05649655  0.19780752
 -0.14178202]",38.74694,-14.323339
train/Cocker/020.jpg,Cocker,train,"[-0.14266185 -0.06190418 -0.17119372 ... -0.09443749  0.00748465
 -0.09923697]",38.967567,-14.818062
train/Cocker/057.jpg,Cocker,train,"[-0.16847703 -0.19731429 -0.1495171  ... -0.10190839 -0.09681999
 -0.10212753]",36.38354,-13.897649
train/Cocker/105.jpg,Cocker,train,"[-0.13345984 -0.15536793 -0.17349437 ... -0.14977533 -0.08712391
 -0.15410471]",36.02572,-14.1442795
train/Cocker/070.jpg,Cocker,train,"[-0.17752215 -0.05577147 -0.12906289 ... -0.11292417  0.05726039
 -0.14951836]",37.135956,-12.802164
train/Cocker/056.jpg,Cocker,train,"[-0.17394876 -0.10606012  0.05344165 ... -0.15212555  0.30054906
 -0.1246946 ]",37.25062,-15.773834
test/Cocker/03.jpg,Cocker,test,"[-0.20266125 -0.15196803 -0.13724953 ... -0.14214033  0.03078981
 -0.13625538]",36.92931,-13.652217
train/Cocker/030.jpg,Cocker,train,"[-0.17107478 -0.03464208 -0.11661547 ... -0.09022108  0.13741888
 -0.13554353]",38.62715,-14.51245
train/Cocker/128.jpg,Cocker,train,"[-0.1854817  -0.17656921 -0.17956404 ... -0.07455985  0.02619548
  0.25615767]",37.01949,-14.240153
train/Cocker/027.jpg,Cocker,train,"[-0.17840642 -0.16529307 -0.18636893 ... -0.06145277 -0.17024164
 -0.10688304]",37.18189,-14.165136
train/Cocker/129.jpg,Cocker,train,"[-0.08268322 -0.14441518 -0.1140931  ... -0.02416444  0.1643664
  0.25623226]",37.842663,-12.047135
test/Cocker/02.jpg,Cocker,test,"[-0.10335717 -0.04218888 -0.1696588  ... -0.11714546  0.08913289
  0.14116515]",37.708084,-12.409775
valid/Cocker/06.jpg,Cocker,valid,"[-0.13938916 -0.02214494 -0.16031815 ... -0.11023005 -0.08648358
 -0.11581137]",38.866795,-14.820237
train/Cocker/109.jpg,Cocker,train,"[-0.09705338 -0.11948541 -0.16901533 ... -0.08362758 -0.20011854
 -0.0516795 ]",37.342514,-14.082215
valid/Cocker/04.jpg,Cocker,valid,"[-0.00930982 -0.02942085 -0.1746769  ... -0.10785897  0.1815856
  0.06795865]",40.02312,-9.9029255
valid/Collie/04.jpg,Collie,valid,"[-0.13636275 -0.10732344 -0.10050468 ... -0.04465308 -0.17352132
  0.00867747]",-2.518296,0.30413717
train/Collie/067.jpg,Collie,train,"[-0.15897268 -0.11965122 -0.14017288 ... -0.05659963 -0.15376182
  0.02290999]",-3.0019429,-0.17123573
train/Collie/105.jpg,Collie,train,"[-0.15169908 -0.11335593 -0.10748929 ... -0.0731625  -0.1880266
  0.00199395]",-3.3055472,0.40826645
train/Collie/020.jpg,Collie,train,"[-0.15126935 -0.05751723 -0.10322024 ... -0.04613873 -0.17001902
 -0.01930778]",-2.5984106,-0.03516755
train/Collie/043.jpg,Collie,train,"[-0.17696284 -0.10342951 -0.1347758  ... -0.05499808 -0.15170336
  0.03829792]",-1.9463862,0.891641
train/Collie/061.jpg,Collie,train,"[-0.1290816  -0.05994675 -0.15768673 ... -0.06066372 -0.15862788
 -0.01598759]",-3.1156456,0.5745622
train/Collie/013.jpg,Collie,train,"[-0.18117592 -0.1261308  -0.15913928 ... -0.05946717 -0.17138557
  0.01399373]",-2.0324621,-0.1154001
train/Collie/110.jpg,Collie,train,"[-0.15861875 -0.06222987 -0.08212462 ... -0.07601871 -0.18424644
  0.00221182]",-2.3523793,0.31238052
train/Collie/101.jpg,Collie,train,"[-0.14049518 -0.09716725 -0.14293131 ... -0.03868173 -0.16436735
  0.01015969]",-2.7608197,0.037600085
train/Collie/102.jpg,Collie,train,"[-0.17752548 -0.0973046  -0.17718479 ... -0.090279   -0.15881673
 -0.00032999]",-2.4517598,-0.18326513
train/Collie/045.jpg,Collie,train,"[-0.18806149 -0.13477144 -0.07967399 ... -0.02917565 -0.08447535
  0.01795292]",-9.015554,-0.16978726
train/Collie/041.jpg,Collie,train,"[-0.07558046 -0.15671323 -0.141299   ... -0.06819533 -0.14391091
  0.00272918]",-4.021516,-0.11684534
train/Collie/028.jpg,Collie,train,"[-0.15775195 -0.00807454 -0.11125942 ... -0.08650401 -0.21338665
 -0.02780501]",-2.9661999,0.11906428
train/Collie/048.jpg,Collie,train,"[-0.11028622 -0.17039327 -0.13664152 ... -0.07530148 -0.14035867
 -0.04778861]",-4.0198536,0.25316292
train/Collie/074.jpg,Collie,train,"[-0.17005989 -0.13589528 -0.09670131 ... -0.01250544 -0.00910358
  0.02980096]",-8.195925,-0.7181584
train/Collie/032.jpg,Collie,train,"[-0.16427138 -0.05582827 -0.13396664 ... -0.07660095 -0.15373264
  0.04036642]",-1.6014723,-0.022136463
train/Collie/084.jpg,Collie,train,"[-0.16459414 -0.10128606 -0.11238633 ... -0.08365363 -0.18129079
  0.00136761]",-2.7099798,-0.12141751
train/Collie/005.jpg,Collie,train,"[-0.17789066 -0.08495728 -0.1965751  ... -0.11169122 -0.06729837
 -0.01807994]",-2.3426697,-0.21093729
train/Collie/065.jpg,Collie,train,"[-0.13686071 -0.10072856 -0.16783038 ... -0.02550839 -0.20403685
  0.02851584]",-2.860896,0.47180203
train/Collie/098.jpg,Collie,train,"[-0.1512495  -0.05983306 -0.14767674 ... -0.02021471 -0.18805775
  0.00320496]",-2.566525,0.60559875
train/Collie/085.jpg,Collie,train,"[-0.17448378 -0.0748781  -0.1581208  ... -0.0520102  -0.1434613
  0.02705705]",-3.504547,-0.6278176
